Image Name,Transcript
000057_542909.0.jpg,trees with linear models trees aren't always the right thing to do and so to contrast that we look at two different scenarios in this in this cartoon Xia the the truth is indicated by these two colors in this top left panel the truth is actually best affected by linear model so the decision boundary in this case but between the two classes is based in by a line okay and in this case the trees not going to do very well we see a tree in the trees attempt to partition the space and you know while it does a valiant job it just doesn't do well enough because it's confined to pick boxy regions right so there'd be a split over here split over there and then this region was subdivided in that region was subdivided in an attempt to get at this linear decision boundary so this would be classified as as as page this would be classified as green beige green and so on in a step ePHI in a step refashion on the other end in the lower in the lower two panels the the optimal region is a blocky kind of partition region and your a linear model is not going to do well in the left panel we see the best linear approximation to this decision boundary and it's going to make lots of errors because you know whether one single linear boundary it's hard to approximate a rectangular region like this and of course in this one a tree will nail it so it'll but with two splits that can get the decision boundary perfectly so some problems are more naturally suited to trees some problems aren't and so the idea is we're going to think of trees as one tool in r2 box and we will use it very appropriate but of course we also bear in mind simply linear models as well so that is
000058_543142.6.jpg,
000059_544544.0.jpg,
000060_549882.7.jpg,to wrap up the section on trees then we've seen some there's advantages and disadvantages and since they're simple
000061_555221.3.jpg,if the trees are small not too many terminal nodes because they're easy to
000062_560560.0.jpg,display and to understand for non-specialist and for example we look
000063_561227.3.jpg,back at this heart disease tree right
000064_562261.7.jpg,
000065_604870.9.jpg,the prune one in the bottom right a doctor might like this tree because it's it it mimics in a sense the way his decision-making process might work I was trying to say whether patient has heart disease he might first do an initial test on based on thallium stress test and if he failed that test then do a further test based on calcium and decide about heart disease if the if the test was passed we might again do a calcium test and then fall by some other criteria so you stratify the population in a series of simple rules to try to determine whether a patient is of high or low risk so for that reason it's trees are popular because of their simplicity and the fact that they they they mimic the way some people make
000066_606472.5.jpg,decisions as a series of of splits and
000067_606706.1.jpg,
000068_608608.0.jpg,
000069_613946.7.jpg,they can they can display it in a simple tree which means again they're attractive because there aren't
000070_619285.3.jpg,equations to have to understand they can also handle quality predictors without
000071_624624.0.jpg,the needed have to create dummy variables there was us some of the categorical variables can be have more than two levels and we can you can split
000072_629962.7.jpg,a categorical variable into two sets of subcategories so these are all good
000073_635301.3.jpg,things the big downside is that the they
000074_640640.0.jpg,don't predict so well compared to two more state-of-the-art methods and we'll see for example for the hard data that
000075_645978.7.jpg,they predict the prediction accuracy of a tree is not very good compared to other methods the other method we'll
000076_651317.3.jpg,talk about now actually use trees but in an ensemble they combine trees they
000077_656656.0.jpg,build many trees on the same data and then the average of combine them in some
000078_660793.5.jpg,way and in the process they improve the prediction error substantially
